id,company_name,sku,name,price,url,lpmod
52,Canadian Appliance,GRFG2353AF,"Frigidaire French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth23.3 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingStainless Steel colour",2694,https://www.canadianappliance.ca/product/Frigidaire_GRFG2353AF_French_Door_Refrigerator_Frigidaire_GRFG2353AF.html,"7/31/2022, 3:53:23 PM"
53,Canadian Appliance,WRF535SWHZ,"Whirlpool French Door Refrigerator 36"" WidthENERGY STAR Certified25.2 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2394.99,https://www.canadianappliance.ca/product/Whirlpool_WRF535SWHZ_French_Door_Refrigerator_Whirlpool_WRF535SWHZ.html,"7/31/2022, 3:53:23 PM"
54,Canadian Appliance,B36CL80SNS,"Bosch French Door Refrigerator 36"" WidthENERGY STAR CertifiedCounter Depth21.0 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",4594,https://www.canadianappliance.ca/product/Bosch_B36CL80SNS_French_Door_Refrigerator_Bosch_B36CL80SNS.html,"7/31/2022, 3:53:23 PM"
55,Canadian Appliance,LRFNS2200D,"LG French Door Refrigerator 30"" WidthENERGY STAR Certified21.8 cu. ft. CapacityOptional Ice Maker Special OrderLED LightingFingerprint ResistantBlack Stainless Steel colour",1894.99,https://www.canadianappliance.ca/product/LG_LRFNS2200D_French_Door_Refrigerator_LG_LRFNS2200D.html,"7/31/2022, 3:53:23 PM"
56,Canadian Appliance,MFB2055FRZ,"Maytag French Door Refrigerator 30"" Width19.6 cu. ft. CapacityOptional Ice Maker Special OrderLED LightingFingerprint ResistantStainless Steel colour",1994.99,https://www.canadianappliance.ca/product/Maytag_MFB2055FRZ_French_Door_Refrigerator_Maytag_MFB2055FRZ.html,"7/31/2022, 3:53:23 PM"
57,Canadian Appliance,KRFC704FPS,"KitchenAid French Door Refrigerator 36"" WidthCounter Depth23.8 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",6494.99,https://www.canadianappliance.ca/product/KitchenAid_KRFC704FPS_French_Door_Refrigerator_KitchenAid_KRFC704FPS.html,"7/31/2022, 3:53:23 PM"
58,Canadian Appliance,LRMXC1803S,"LG French Door Refrigerator 33"" WidthENERGY STAR CertifiedCounter Depth18.3 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2794.99,https://www.canadianappliance.ca/product/LG_LRMXC1803S_French_Door_Refrigerator_LG_LRMXC1803S.html,"7/31/2022, 3:53:23 PM"
59,Canadian Appliance,RF22A4111WW,"Samsung French Door Refrigerator 30"" WidthENERGY STAR Certified21.8 cu. ft. CapacityFreezer Located Ice DispenserLED LightingFingerprint ResistantWhite colour",1508.06,https://www.canadianappliance.ca/product/Samsung_RF22A4111WW_French_Door_Refrigerator_Samsung_RF22A4111WW.html,"7/31/2022, 3:53:23 PM"
60,Canadian Appliance,KRFF507HPS,"KitchenAid French Door Refrigerator 36"" Width26.8 cu. ft. CapacityThru Door Ice DispenserExterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",3944.99,https://www.canadianappliance.ca/product/KitchenAid_KRFF507HPS_French_Door_Refrigerator_KitchenAid_KRFF507HPS.html,"7/31/2022, 3:53:23 PM"
61,Canadian Appliance,RF30BB6200QLAA,"Samsung French Door Refrigerator 36"" WidthENERGY STAR Certified30.1 cu. ft. CapacityFreezer Located Ice DispenserInterior Water DispenserLED LightingFingerprint ResistantStainless Steel colour",2395.06,https://www.canadianappliance.ca/product/Samsung_RF30BB6200QLAA_French_Door_Refrigerator_Samsung_RF30BB6200QLAA.html,"7/31/2022, 3:53:23 PM"
